vendor_id,name,type,address,city,state,zip_code,phone,email,contact_person,tax_id,is_pap_vendor,pap_program,contract_start_date,contract_end_date,is_active,fraud_flag,created_at
VEN10342,Hughes Group Healthcare,Transportation,87983 Gillespie Canyon Suite 775,East Elizabethland,OH,57380,001-712-671-5356x30070,contact@hughesgrouphealthcare.com,Monique Anderson,46-7036434,True,,2024-08-06,2028-01-16,True,False,2022-10-18
VEN10343,Martinez Group Healthcare,Home Health,04897 Williams Road,South Henry,PA,82660,714-911-1047,contact@martinezgrouphealthcare.com,Victor Duncan,87-8173576,False,,2024-05-15,2026-08-05,True,False,2023-03-01
VEN10344,"Parrish, Harris and Mercado Supplies",Lab,55572 Johnson Crossing,Lake Katrinahaven,FL,78103,358-524-9826,"contact@parrish,harrisandmercadosupplies.com",Nicole Case,74-7217452,False,,2023-11-03,2027-07-21,True,False,2023-08-04
VEN10345,"Sharp, Walters and Boyer Pharmacy",Medical Supply,628 Morales Isle Apt. 315,North Rodneyport,IL,80425,2736990767,"contact@sharp,waltersandboyerpharmacy.com",Jacob Blanchard,34-1273307,True,Kaiser PAP,2022-03-07,2027-07-13,True,False,2025-02-14
VEN10346,Brown-White Pharmacy,Pharmacy,223 Nelson Rue Suite 180,West David,NC,13404,+1-429-383-0879x927,contact@brown-whitepharmacy.com,Megan Brewer,49-5625971,True,,2025-12-29,2028-06-03,True,False,2026-04-17
VEN10347,Guerra LLC Healthcare,Transportation,97801 Wood Inlet Apt. 234,Alvaradoland,IL,28462,264-848-5570,contact@guerrallchealthcare.com,William Parker,56-9839763,False,,2023-10-06,2028-06-01,True,False,2022-07-01
VEN10348,Mann-Smith Healthcare,Medical Supply,3359 Garner Ramp Apt. 490,New Raystad,GA,86588,+1-992-333-0546x962,contact@mann-smithhealthcare.com,Samantha Garcia,54-8301872,False,,2024-06-08,2028-06-19,True,False,2023-02-18
VEN10349,"Williams, Morris and Leonard Medical",Pharmacy,18158 Jordan Center,Johnborough,NY,12486,(723)644-7779,"contact@williams,morrisandleonardmedical.com",Lisa Johnson,89-1242984,True,Kaiser PAP,2024-04-01,2026-09-18,True,False,2022-02-19
VEN10350,Osborne-Mckay Supplies,Transportation,13382 Matthew Walks,South Danielchester,OH,82064,697.534.0391x352,contact@osborne-mckaysupplies.com,Molly Blair,71-5433286,True,Kaiser PAP,2023-12-18,2026-12-25,True,False,2025-11-10
VEN10351,Mccarthy and Sons Pharmacy,Pharmacy,3448 Ivan Brooks Suite 988,Garciaville,GA,91343,326.322.4659x3638,contact@mccarthyandsonspharmacy.com,Cassie Ball,97-6540109,False,Kaiser PAP,2022-08-11,2028-03-10,True,False,2022-02-02
VEN10352,Meadows Inc Supplies,Pharmacy,444 Elizabeth Green,Rayberg,OH,78996,823-393-5122,contact@meadowsincsupplies.com,Kendra Rios,34-7482477,False,,2023-08-20,2027-01-12,True,False,2025-06-01
VEN10353,"Poole, Hughes and Smith Healthcare",Transportation,701 Michael Avenue,Lake Rachel,NC,77275,577-986-2037,"contact@poole,hughesandsmithhealthcare.com",Michael Webster,28-5923023,True,Kaiser PAP,2026-06-13,2027-11-17,True,False,2025-04-22
VEN10354,Martinez-Young Supplies,DME Supplier,36521 Smith Fields Apt. 956,North Amandastad,MI,49658,451-400-7914,contact@martinez-youngsupplies.com,Jennifer Whitaker,34-7038972,True,Kaiser PAP,2023-06-25,2027-06-17,True,False,2023-04-15
VEN10355,Peters Inc Supplies,Medical Supply,123 Troy Neck,East Kevinland,CA,30064,577-960-4982,contact@petersincsupplies.com,David Austin,20-9538348,False,,2021-12-02,2026-08-12,True,False,2025-12-27
VEN10356,Jackson and Sons Healthcare,Home Health,9612 Luke Cliffs,New Ashleyburgh,GA,22951,9654748765,contact@jacksonandsonshealthcare.com,Steven Scott,24-4376310,False,Kaiser PAP,2025-07-26,2027-05-12,True,False,2025-12-01
VEN10357,Shelton-Snyder Healthcare,Transportation,4785 Brittney Fort,Meganfort,NY,61817,847.441.8758x486,contact@shelton-snyderhealthcare.com,Wendy Riddle,26-6551100,True,Kaiser PAP,2023-12-19,2028-02-22,True,False,2023-12-04
VEN10358,Carter PLC Supplies,Home Health,05802 Conner Manor,Cookton,FL,48197,724.773.6697,contact@carterplcsupplies.com,Kristin Carrillo,12-3805447,True,Kaiser PAP,2022-02-16,2027-02-07,True,False,2024-04-20
VEN10359,"Ortega, Brown and Walters Healthcare",Medical Supply,98401 Smith Divide,Christopherfurt,CA,59155,001-544-807-3172x29542,"contact@ortega,brownandwaltershealthcare.com",Crystal Grant,85-1609951,True,Kaiser PAP,2025-11-14,2028-02-26,True,False,2022-07-11
VEN10360,"Perez, Moss and Mccarthy Pharmacy",DME Supplier,185 George Mountain Apt. 136,Kennedyton,PA,85853,(889)813-0117x4599,"contact@perez,mossandmccarthypharmacy.com",Patricia Dixon,59-6212630,True,,2024-06-11,2027-08-14,True,False,2022-11-10
VEN10361,Morales LLC Pharmacy,Transportation,185 Smith Place,Wadeport,NY,13982,(332)417-5260,contact@moralesllcpharmacy.com,James Harmon,69-3628758,True,Kaiser PAP,2024-08-08,2026-08-30,True,False,2024-06-02
VEN10362,Smith and Sons Medical,Lab,4277 Susan Pass,New Jacquelinefurt,FL,35641,001-225-789-9463x2003,contact@smithandsonsmedical.com,Kenneth Mccarthy,41-1307965,True,Kaiser PAP,2022-08-15,2027-02-09,True,False,2024-11-08
VEN10363,Miller-Smith Supplies,Home Health,7806 Parker Skyway,Lake Johnmouth,NY,3172,+1-424-417-3569x554,contact@miller-smithsupplies.com,Douglas Williams DVM,76-3904805,True,Kaiser PAP,2026-02-06,2026-09-02,True,False,2021-10-10
VEN10364,Gray-Olson Healthcare,DME Supplier,530 Stevenson Place,South Cynthiatown,TX,98024,(774)452-2081,contact@gray-olsonhealthcare.com,Nicole Miller MD,65-8086274,True,Kaiser PAP,2022-02-27,2027-09-27,True,False,2023-03-31
VEN10365,Smith PLC Healthcare,Transportation,57105 Rebecca Junction,Lake Andrewmouth,NY,2525,001-428-398-4986x44483,contact@smithplchealthcare.com,Joseph Allen,60-2895873,True,Kaiser PAP,2022-11-07,2027-03-17,True,False,2025-06-08
VEN10366,Adams-Beck Supplies,DME Supplier,665 Griffin Junction Suite 512,Meyerton,CA,66749,+1-278-842-4523x085,contact@adams-becksupplies.com,Taylor Poole,70-2947630,True,Kaiser PAP,2022-12-10,2027-02-03,True,False,2021-11-18
VEN10367,Olsen-Riley Pharmacy,Medical Supply,418 Brian Lights,Moodyshire,MI,15624,(905)261-8481,contact@olsen-rileypharmacy.com,Lindsay Webster,63-4014669,False,Kaiser PAP,2023-04-30,2026-11-25,True,False,2022-02-06
VEN10368,Mcdowell-Salazar Healthcare,Pharmacy,7947 David Cove Suite 941,South Rayland,OH,2623,629.423.3727x8664,contact@mcdowell-salazarhealthcare.com,Alexis Edwards,76-3664642,True,Kaiser PAP,2024-12-15,2028-03-09,True,False,2023-05-28
VEN10369,Chang Ltd Supplies,Lab,07617 Brianna Shore Apt. 401,South Sharon,CA,26845,001-389-983-2905x938,contact@changltdsupplies.com,Lawrence Davis,82-8261714,False,Kaiser PAP,2026-06-29,2027-06-18,True,False,2026-01-27
VEN10370,Pratt Inc Medical,Lab,690 Kim Bridge,Leahburgh,OH,62390,+1-747-420-4356x9476,contact@prattincmedical.com,Cynthia Hanson,74-3366196,False,Kaiser PAP,2023-09-06,2027-03-22,True,False,2022-08-06
VEN10371,Gibson-Barnett Pharmacy,Lab,605 Christopher Light Apt. 193,New Loriborough,PA,83648,400.388.5995x19641,contact@gibson-barnettpharmacy.com,James Brown,64-1905261,False,Kaiser PAP,2024-03-27,2026-11-01,True,False,2023-12-25
VEN10372,Lang-Valenzuela Pharmacy,Medical Supply,15356 Bradley Dam,Lake Robertview,PA,24079,001-285-821-5267x317,contact@lang-valenzuelapharmacy.com,Courtney Sanchez,24-2417720,True,Kaiser PAP,2024-05-20,2026-12-31,True,False,2025-01-18
VEN10373,Mitchell and Sons Healthcare,Pharmacy,27297 Mark Common,Scottshire,FL,88293,+1-606-213-7185,contact@mitchellandsonshealthcare.com,Lydia Herrera,55-9305333,False,Kaiser PAP,2022-08-12,2027-09-29,True,False,2023-10-20
VEN10374,Gordon-Conway Healthcare,DME Supplier,733 Joshua Valley Apt. 223,North Phillip,NY,18800,482.760.7826,contact@gordon-conwayhealthcare.com,Sarah Morales,47-7387918,False,,2026-05-06,2026-09-01,True,False,2023-05-03
VEN10375,"Robles, Smith and Myers Medical",Home Health,66715 Medina Station Apt. 079,Scottmouth,GA,36538,(802)390-8159,"contact@robles,smithandmyersmedical.com",Gabriel Williams,18-1878669,False,Kaiser PAP,2025-08-14,2027-12-05,True,False,2021-07-24
VEN10376,"Ferguson, Day and Edwards Healthcare",DME Supplier,00152 Hensley Turnpike Suite 758,Kylebury,TX,18502,+1-966-703-2390x1005,"contact@ferguson,dayandedwardshealthcare.com",Mark Donovan,43-5840945,True,Kaiser PAP,2021-07-02,2027-09-28,True,False,2025-10-05
VEN10377,"Brown, Lopez and Le Medical",Pharmacy,68050 Sanders Canyon,South Justin,CA,20492,(706)339-6332x6039,"contact@brown,lopezandlemedical.com",Bobby Allen,80-9787007,True,Kaiser PAP,2024-05-03,2026-11-22,True,False,2022-09-14
VEN10378,"Bailey, Mclean and Wright Supplies",Transportation,45765 Ray Terrace Apt. 088,Lake Meagan,TX,74311,411.976.7744,"contact@bailey,mcleanandwrightsupplies.com",Cody Brown,71-3510967,True,,2022-12-16,2028-04-01,True,False,2023-10-15
VEN10379,Ross-Mccoy Medical,Lab,86389 Hardy Trafficway,Steventon,FL,71080,5499010086,contact@ross-mccoymedical.com,Michael Harding,65-1077889,True,Kaiser PAP,2026-02-23,2027-01-13,True,False,2023-12-05
VEN10380,Graham LLC Supplies,Transportation,882 Patricia Station Apt. 736,Simmonsmouth,NC,19986,6003594805,contact@grahamllcsupplies.com,Cheryl Morrison,77-3167411,True,Kaiser PAP,2022-10-14,2027-12-02,True,False,2022-04-09
VEN10381,"Greer, Everett and Payne Supplies",Home Health,04405 Oneal Canyon Suite 447,Port Kevinchester,GA,71681,001-910-396-6584x70129,"contact@greer,everettandpaynesupplies.com",Roger Young,93-8249775,True,Kaiser PAP,2024-11-03,2026-09-20,True,False,2021-12-05
VEN10382,"Rodriguez, Livingston and Wilcox Medical",Transportation,77185 Olsen Underpass Apt. 219,Garciabury,GA,16450,001-808-554-6200,"contact@rodriguez,livingstonandwilcoxmedical.com",Laura Adkins,93-5727554,True,,2025-01-11,2028-05-28,True,False,2025-10-19
VEN10383,Russell LLC Pharmacy,Lab,65406 Brooke Parkway Suite 900,Port Joseph,CA,27359,853-585-7813x99637,contact@russellllcpharmacy.com,Cody Rodriguez,28-6038232,True,Kaiser PAP,2025-06-12,2027-05-10,True,False,2026-06-05
VEN10384,Lee-Walker Healthcare,Lab,397 Lindsey Valley,North Kathleen,MI,80663,991-202-0823x75692,contact@lee-walkerhealthcare.com,David Martinez,20-5838207,False,Kaiser PAP,2022-01-06,2028-01-11,True,False,2026-01-16
VEN10385,Freeman-Cummings Supplies,Medical Supply,08332 Reed Road,Rodriguezburgh,OH,86571,830-858-0719,contact@freeman-cummingssupplies.com,Julie Li,41-8175374,True,Kaiser PAP,2023-12-24,2028-06-24,True,False,2022-04-30
VEN10386,"Valdez, Reed and Dalton Healthcare",Transportation,849 Philip Junction,Lake Jessicaland,GA,31728,288.374.2929x1202,"contact@valdez,reedanddaltonhealthcare.com",Eric Wood,95-5503297,True,Kaiser PAP,2022-11-18,2028-06-13,True,False,2026-02-21
VEN10387,Nelson-Phillips Pharmacy,Transportation,0937 Frank Well Suite 520,Josephfort,IL,65441,615-625-1479x0832,contact@nelson-phillipspharmacy.com,Brandon White,85-3799117,False,Kaiser PAP,2024-02-22,2027-07-06,True,False,2026-05-22
VEN10388,Richardson Ltd Supplies,Transportation,13221 Lin Spurs Apt. 515,Jamesshire,TX,27713,(206)917-3961x98202,contact@richardsonltdsupplies.com,Elizabeth Crawford,51-9856538,True,Kaiser PAP,2023-08-07,2028-06-29,True,False,2023-08-18
VEN10389,Hamilton Group Healthcare,Lab,06642 Martin Common,Port Erin,IL,76264,565.923.3706,contact@hamiltongrouphealthcare.com,Andrew Baker,93-5513894,True,Kaiser PAP,2024-04-16,2026-11-06,True,False,2025-12-18
VEN10390,"Edwards, Jackson and Johnson Healthcare",Medical Supply,60457 Walton Harbor,New Steventown,FL,2884,+1-789-732-1788x2134,"contact@edwards,jacksonandjohnsonhealthcare.com",Larry Potter,68-9730224,False,Kaiser PAP,2025-08-31,2026-12-21,True,False,2021-10-18
VEN10391,"Price, Davis and Levy Medical",Medical Supply,340 Bailey Flats Apt. 530,Faithton,PA,91753,+1-560-910-0869x163,"contact@price,davisandlevymedical.com",Terry Hernandez,84-4005017,False,,2025-02-18,2027-12-09,True,False,2023-10-12
VEN10392,Hudson Group Pharmacy,Home Health,06550 Wilson Overpass,Bethfort,IL,92969,930-955-2253x4103,contact@hudsongrouppharmacy.com,Joshua Herman,51-4512066,False,,2022-08-21,2027-05-26,True,False,2024-11-10
VEN10393,Kelly PLC Medical,Lab,839 Angela Gardens,New Paulland,GA,13790,+1-472-264-7356x441,contact@kellyplcmedical.com,Mary Olson,14-3801893,False,,2026-03-16,2026-09-14,True,False,2024-03-21
VEN10394,"Soto, Jimenez and Moore Healthcare",Lab,161 Snyder Stream Suite 404,West Christopherview,PA,18295,3252480059,"contact@soto,jimenezandmoorehealthcare.com",Summer Brooks,15-4408751,False,,2022-10-15,2028-06-22,True,False,2022-06-24
VEN10395,Torres-Medina Medical,Home Health,6742 Derek Street Apt. 790,Brockton,PA,36519,9505300406,contact@torres-medinamedical.com,John Long,46-5145019,False,,2021-09-13,2026-12-16,True,False,2022-08-16
VEN10396,"Manning, Ramirez and Smith Pharmacy",Lab,907 James Common,North Terri,TX,64496,7537777926,"contact@manning,ramirezandsmithpharmacy.com",Joe Mcneil,45-6237793,False,,2025-01-14,2027-06-08,True,False,2022-04-10
VEN10397,Bradley Group Healthcare,Transportation,795 Maxwell Shoal Suite 613,Port Christophershire,IL,64449,261.492.2372,contact@bradleygrouphealthcare.com,Tanya Robinson,85-3573527,False,,2026-01-24,2028-02-01,True,False,2022-09-25
VEN10398,Rice LLC Healthcare,Transportation,4723 Johnson Inlet Suite 167,Port Kaitlinfort,FL,23323,001-698-656-8824,contact@ricellchealthcare.com,Kevin Erickson,52-1835551,False,Kaiser PAP,2023-06-04,2027-10-02,True,False,2022-09-18
VEN10399,Schroeder-Baldwin Medical,Transportation,1199 Roberts Greens,Loganland,IL,43009,(835)697-3087,contact@schroeder-baldwinmedical.com,Anthony Bryant,37-4843600,True,,2022-10-10,2027-03-11,True,False,2025-08-17
VEN10400,Rodriguez LLC Supplies,Transportation,65298 Stevenson Field Suite 623,West Ericport,MI,85446,001-664-882-7139x847,contact@rodriguezllcsupplies.com,Todd Sandoval,31-4212693,True,,2024-12-02,2027-12-29,True,False,2024-02-28
VEN10401,Welch-Richardson Supplies,Pharmacy,13025 Adam Corner Apt. 767,Port Stacey,FL,96557,390.508.2765x517,contact@welch-richardsonsupplies.com,Stephanie Mcdonald,61-4210442,False,Kaiser PAP,2023-10-09,2027-12-26,True,False,2025-03-07
VEN10402,"Ward, Long and Henson Medical",Medical Supply,043 Colon Lake Suite 838,East Jeremytown,OH,23906,+1-493-821-0925,"contact@ward,longandhensonmedical.com",Robert Rivera,40-8463257,True,Kaiser PAP,2025-06-15,2028-04-17,True,False,2024-03-05
VEN10403,Coleman Ltd Supplies,Medical Supply,15605 Kevin Forges Suite 290,South Bradleyland,FL,81606,938.755.5963x0347,contact@colemanltdsupplies.com,Rebecca Lopez,49-6955757,True,Kaiser PAP,2022-12-01,2027-02-05,True,False,2025-07-29
VEN10404,Doyle Inc Supplies,Home Health,383 Carolyn Flat,Melissamouth,FL,68967,+1-231-933-3916,contact@doyleincsupplies.com,Rachel Garcia,94-6021530,True,,2022-03-15,2028-02-23,True,False,2023-02-12
VEN10405,Miller-Todd Pharmacy,Lab,8526 Macdonald Trace Apt. 991,New John,OH,45816,001-777-325-8908,contact@miller-toddpharmacy.com,John Mills,95-4117539,True,Kaiser PAP,2021-12-20,2028-04-13,True,False,2023-11-13
VEN10406,Craig PLC Pharmacy,Pharmacy,532 John Prairie Apt. 873,Longburgh,PA,77883,931.284.3020x11191,contact@craigplcpharmacy.com,George Anderson,37-7969247,True,Kaiser PAP,2024-03-24,2027-07-04,True,False,2025-09-08
VEN10407,"Collier, Powell and Mendez Pharmacy",DME Supplier,0156 Baxter Hills,East Kevinview,MI,26000,727-760-4938,"contact@collier,powellandmendezpharmacy.com",Brad Lester,84-9929231,True,Kaiser PAP,2026-01-18,2026-12-31,True,False,2026-02-04
VEN10408,"Snyder, Simpson and Martin Healthcare",Home Health,921 Baldwin Island,Jonesville,GA,38405,347-463-0254x34283,"contact@snyder,simpsonandmartinhealthcare.com",Angela Mccall,16-1706385,True,Kaiser PAP,2022-08-01,2027-12-06,True,False,2021-07-28
VEN10409,Rodriguez PLC Pharmacy,Lab,08667 Nicholas Estate Suite 830,Lake Shawnafort,IL,27771,+1-602-805-5401,contact@rodriguezplcpharmacy.com,Courtney Burns,27-3160131,False,Kaiser PAP,2025-01-31,2027-10-10,True,False,2024-06-20
VEN10410,Curry and Sons Pharmacy,Pharmacy,5023 Carter Ports,New Stevenberg,MI,79479,4818289099,contact@curryandsonspharmacy.com,Jeff Frank,24-4324084,True,Kaiser PAP,2026-04-24,2027-05-23,True,False,2024-06-25
VEN10411,Berry Ltd Healthcare,Home Health,79960 Kathleen Crossing,New Tiffany,TX,19096,(637)914-9694,contact@berryltdhealthcare.com,Gary Stanley,50-9310230,True,Kaiser PAP,2023-04-15,2026-11-20,True,False,2021-09-10
VEN10412,"Rich, Chambers and Meyer Supplies",Medical Supply,8465 Bowen Haven,Port Gregory,NY,64871,8899021230,"contact@rich,chambersandmeyersupplies.com",Sarah Young,78-2627431,False,Kaiser PAP,2022-02-12,2027-05-08,True,False,2021-11-04
VEN10413,"Scott, Baker and Griffin Healthcare",Medical Supply,118 Fletcher Point Apt. 420,West Brianstad,IL,52893,976.488.3840x03685,"contact@scott,bakerandgriffinhealthcare.com",Juan Flores,41-3918027,False,Kaiser PAP,2023-05-08,2027-08-07,True,False,2021-11-23
VEN10414,Lloyd Group Healthcare,Lab,251 Banks Haven,North Paul,NY,94794,861.200.0516,contact@lloydgrouphealthcare.com,David Mcgee,95-6356590,True,Kaiser PAP,2026-03-29,2026-09-18,True,False,2022-03-28
VEN10415,"Martinez, Campbell and Pacheco Healthcare",DME Supplier,211 Veronica Valleys Apt. 082,Port Adrienne,IL,31433,001-664-990-7078,"contact@martinez,campbellandpachecohealthcare.com",Brandon Powers DDS,78-2650283,True,Kaiser PAP,2022-12-21,2028-06-11,True,False,2024-05-08
VEN10416,Buck LLC Healthcare,Home Health,64212 Gallagher Fall Suite 949,North Vanessaville,TX,60892,828-740-9210x758,contact@buckllchealthcare.com,Jessica Riley,33-6724977,False,Kaiser PAP,2026-04-19,2027-07-18,True,False,2021-06-30
VEN10417,Simpson-Duran Supplies,Medical Supply,281 Manuel Green,Johnport,PA,1414,7206602013,contact@simpson-duransupplies.com,Mr. Jerry Hoover MD,99-8848422,True,Kaiser PAP,2023-06-16,2028-01-10,True,False,2023-07-31
VEN10418,Jones-Martinez Healthcare,DME Supplier,0813 Monica Alley Suite 914,West Brandon,PA,43335,884-788-6882x9789,contact@jones-martinezhealthcare.com,Nicole Brooks,16-8390086,False,Kaiser PAP,2022-03-24,2027-06-06,True,False,2024-02-06
VEN10419,Wallace-Poole Pharmacy,Home Health,0194 Foster View Suite 179,Brownview,FL,56206,001-840-397-8322x11444,contact@wallace-poolepharmacy.com,Darrell Dalton,16-6031228,False,,2026-01-06,2027-05-12,True,False,2025-04-18
VEN10420,"Rodriguez, Clark and Jones Supplies",DME Supplier,2446 Doyle Creek Suite 518,East Adam,CA,32279,(374)735-8369,"contact@rodriguez,clarkandjonessupplies.com",Phillip Jacobson,72-5910097,True,,2022-09-26,2026-11-21,True,False,2023-06-19
VEN10421,Wright Ltd Medical,Pharmacy,07471 Courtney Turnpike,Edwardsland,FL,88693,(876)575-4580,contact@wrightltdmedical.com,Becky Smith,61-4486067,True,Kaiser PAP,2024-12-30,2027-08-08,True,False,2025-05-19
VEN10422,Long-Fry Healthcare,Transportation,668 Mathews Highway Apt. 826,Nicholashaven,CA,23391,713.774.8144,contact@long-fryhealthcare.com,Richard Schmidt,66-2172668,True,Kaiser PAP,2025-10-06,2027-01-13,True,False,2022-05-01
VEN10423,Taylor Ltd Supplies,Medical Supply,13846 Gray Mountains Suite 340,New Angelaview,OH,32549,391-984-5232x265,contact@taylorltdsupplies.com,Mr. Darrell Yoder Jr.,59-1574137,False,Kaiser PAP,2024-05-01,2026-07-27,True,False,2025-01-13
VEN10424,Clark LLC Medical,Transportation,22685 Daniel Field Apt. 813,Port Donaldton,OH,92915,(848)561-1381x68432,contact@clarkllcmedical.com,Ryan Lewis,33-7197162,False,Kaiser PAP,2023-03-13,2027-01-28,True,False,2024-03-20
VEN10425,"Keller, Wade and Foster Pharmacy",Transportation,6226 Robert Fort Apt. 279,New Deborah,OH,73507,001-412-297-8942x12035,"contact@keller,wadeandfosterpharmacy.com",John Rodriguez,76-9697983,False,,2024-10-25,2027-04-25,True,False,2021-08-22
VEN10426,Davis Ltd Supplies,DME Supplier,258 Dana Oval,South Robert,GA,42133,5197456506,contact@davisltdsupplies.com,Ms. Madison Gonzalez,87-7626550,True,,2024-09-08,2027-08-12,True,False,2024-02-05
VEN10427,Anderson-Taylor Medical,Home Health,63748 Rodriguez Island,Janetview,IL,80712,+1-238-601-9514x6155,contact@anderson-taylormedical.com,Stacey Martinez,50-8557272,False,Kaiser PAP,2025-11-03,2027-02-27,True,False,2023-07-09
VEN10428,Smith-Bridges Pharmacy,Pharmacy,654 Lambert Grove Apt. 102,Morabury,MI,61938,+1-313-941-7164x4983,contact@smith-bridgespharmacy.com,Kelly Garcia,34-7620911,False,Kaiser PAP,2026-04-11,2026-10-15,True,False,2023-11-21
VEN10429,"Roberts, Collins and Taylor Healthcare",Medical Supply,6158 Mccoy Garden,North Cynthia,PA,88801,+1-271-376-4539x91112,"contact@roberts,collinsandtaylorhealthcare.com",Cheryl Burns,71-5289529,True,Kaiser PAP,2023-01-03,2026-08-06,True,False,2024-10-30
